event_id,timestamp,host,source_type,event_type,severity,source_ip,destination_ip,destination_port,request_method,status_code,payload,session_id
17489f18-2a3a-452f-a0b9-c518921a3205,2026-06-06T04:14:42,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.28,10.0.0.40,161,,200,ntp sync,sess_103135
3f624690-357f-410a-82d8-53ee430b030d,2026-06-06T04:14:43,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.83,10.0.0.31,8080,POST,204,metadata updated,sess_727136
a6ab6bd9-953d-485d-9b9f-210c247682eb,2026-06-06T04:14:44,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.87,10.0.0.40,123,,200,dns query,sess_794777
3f78c810-1485-4eac-9432-fc3dc78f7613,2026-06-06T04:14:45,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.136,10.0.0.30,8080,PATCH,204,role unchanged,sess_289996
406375ed-e5b2-40f9-986f-0840418b7cc4,2026-06-06T04:14:46,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.219,10.0.0.40,53,,200,ntp sync,sess_328973
7c2abdd2-fd5a-402f-adae-9382756c7113,2026-06-06T04:14:47,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.218,10.0.0.31,8080,PATCH,200,preferences saved,sess_417188
e7641cc1-8b42-4c47-8528-850537792423,2026-06-06T04:14:48,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.80,10.0.0.30,8080,POST,204,inventory query,sess_841782
9e948236-e87d-49d4-8f62-bef264a70b42,2026-06-06T04:14:49,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.54,10.0.0.40,53,,200,dns query,sess_407655
4c092cd4-8259-4e08-afaf-52e0b5260c8a,2026-06-06T04:14:50,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.166,10.0.0.31,8080,POST,204,inventory query,sess_235483
cd9876eb-a2db-4f1b-bd20-6f2eacdc8a37,2026-06-06T04:14:51,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.214,10.0.0.31,8080,POST,204,orders lookup,sess_168269
2b92c28a-a16b-4fbd-9ff5-3d53ffd134c5,2026-06-06T04:14:52,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.64,10.0.0.1,80,,200,stateful allow,sess_336217
945b0a18-791b-483a-9cc8-fb561929d4cb,2026-06-06T04:14:53,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.162,10.0.0.30,8080,PATCH,200,role unchanged,sess_317810
d93af272-9f4f-4d1e-9dcb-f638a26e1465,2026-06-06T04:14:54,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.145,10.0.0.20,22,,200,ssh key accepted,sess_708477
b3afba74-efc6-467d-b68b-6801caa26d7a,2026-06-06T04:14:55,web-01,WEB,PAGE_VISIT,LOW,10.0.1.45,10.0.0.10,80,POST,301,/login,sess_665436
554cef4a-130e-47ec-93c2-868a46440df8,2026-06-06T04:14:56,web-02,WEB,PAGE_VISIT,LOW,10.0.1.47,10.0.0.11,80,GET,204,/api/health,sess_689302
21df3c7f-0fb1-4d50-bbec-4116b26d9e76,2026-06-06T04:14:57,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.174,10.0.0.30,8080,POST,204,role unchanged,sess_640460
7b3dc3ae-3a54-4dce-970e-509c1d8fcbae,2026-06-06T04:14:58,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.103,10.0.0.31,8080,POST,200,orders lookup,sess_204947
3dfc562c-567f-4e6a-8fe1-bdc24113863e,2026-06-06T04:14:59,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.141,10.0.0.31,8080,PATCH,200,preferences saved,sess_733652
28418ea3-0ce4-4b9b-b9e0-a8c4b8499437,2026-06-06T04:15:00,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.53,10.0.0.30,8080,PUT,201,profile update,sess_556720
24a853fd-9537-4412-8348-d3ed5e72cefd,2026-06-06T04:15:01,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.172,10.0.0.31,8080,PUT,204,inventory query,sess_989109
e7d9500e-7545-4cf0-8b38-7b6b352eb1b5,2026-06-06T04:15:02,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.28,10.0.0.30,8080,POST,204,inventory query,sess_822005
508045a0-bbc0-4345-be8b-7d9e317adc29,2026-06-06T04:15:03,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.35,10.0.0.30,8080,PATCH,200,metadata updated,sess_924629
29dec4d0-6c20-4f30-87fd-cd5f73cae433,2026-06-06T04:15:04,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.98,10.0.0.1,443,,200,policy allow,sess_783386
fd472971-4c89-40ee-8278-50a226a204d1,2026-06-06T04:15:05,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.122,10.0.0.40,123,,200,tls session,sess_781855
59073bc4-d9f3-457b-bd3c-e201f851a1b5,2026-06-06T04:15:06,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.18,10.0.0.1,22,,200,known route,sess_540341
105a5d3d-5d19-43e6-8c77-b1f89d46bec9,2026-06-06T04:15:07,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.69,10.0.0.31,8080,PATCH,200,metadata updated,sess_624424
dfdbbb10-10d2-464b-97f7-845d82785ccd,2026-06-06T04:15:08,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.184,10.0.0.1,443,,200,stateful allow,sess_610480
70f755a0-9f3b-4c3c-bd09-cd93d6b1fbf9,2026-06-06T04:15:09,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.198,10.0.0.1,443,,200,stateful allow,sess_468432
0b484ea4-9eae-4842-a991-48353fc2c6e7,2026-06-06T04:15:10,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.27,10.0.0.40,123,,200,tls session,sess_799077
4baac284-2765-4880-b42e-69323988e14f,2026-06-06T04:15:11,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.119,10.0.0.1,8080,,200,policy allow,sess_477891
e0b3ddab-93b8-4b7b-937b-65b306ad21a6,2026-06-06T04:15:12,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.69,10.0.0.21,22,,200,interactive login,sess_613410
e571f253-16b5-4449-be51-dbd7a57973e4,2026-06-06T04:15:13,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.144,10.0.0.20,22,,200,interactive login,sess_408255
7de720cc-437d-450e-92c5-815545630a88,2026-06-06T04:15:14,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.157,10.0.0.40,53,,200,ntp sync,sess_152978
746e1cac-872e-41a2-bb6e-ea798a42bd8e,2026-06-06T04:15:15,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.181,10.0.0.1,443,,200,known route,sess_777097
6c6c2433-9f6b-47af-9d8c-31d2b0292d42,2026-06-06T04:15:16,web-01,WEB,PAGE_VISIT,LOW,10.0.1.132,10.0.0.10,443,POST,301,/,sess_703131
406dab45-de78-423c-a1be-e76839fb430a,2026-06-06T04:15:17,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.19,10.0.0.21,22,,200,service account login,sess_635749
60bcdd81-8289-465f-b140-5f430d415c7d,2026-06-06T04:15:18,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.98,10.0.0.40,123,,200,tls session,sess_302496
a19b8677-ad18-4542-8008-e98b74cfce9b,2026-06-06T04:15:19,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.42,10.0.0.31,8080,POST,204,orders lookup,sess_919576
94a2dd1a-3898-4583-8d93-0a1c7936c5ad,2026-06-06T04:15:20,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.160,10.0.0.1,8080,,200,stateful allow,sess_326872
7b6e748f-7f22-4328-94ad-95a0115e3a57,2026-06-06T04:15:21,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.207,10.0.0.1,22,,200,policy allow,sess_956216
83b2ebbf-8397-4de2-b250-dd62eea175f1,2026-06-06T04:15:22,web-02,WEB,PAGE_VISIT,LOW,10.0.1.2,10.0.0.11,443,POST,201,/api/health,sess_247252
db8d5bf6-6d20-4f32-a9d9-b40d22ae15a7,2026-06-06T04:15:23,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.157,10.0.0.40,443,,200,ntp sync,sess_689065
566e922c-69bc-41b5-ad0e-b477703a19f9,2026-06-06T04:15:24,web-01,WEB,PAGE_VISIT,LOW,10.0.1.82,10.0.0.10,80,GET,201,/,sess_179929
d0a80906-c22a-4134-a37f-15185cdbb6fb,2026-06-06T04:15:25,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.133,10.0.0.21,22,,200,service account login,sess_613574
03f8b7e5-fca5-42c3-8925-9bd39ce01c99,2026-06-06T04:15:26,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.96,10.0.0.31,8080,POST,204,inventory query,sess_633973
533a0e68-5d4a-4cd3-a61b-85e9124e4941,2026-06-06T04:15:27,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.112,10.0.0.40,123,,200,snmp poll,sess_382317
b11aa8ea-081f-4ea4-9b83-6c862bacc62a,2026-06-06T04:15:28,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.33,10.0.0.31,8080,POST,200,role unchanged,sess_518632
693c71cc-e634-42ab-ba41-d48433576fb8,2026-06-06T04:15:29,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.11,10.0.0.40,443,,200,tls session,sess_711662
a1799030-2053-40c5-b419-d0a4978532dc,2026-06-06T04:15:30,web-02,WEB,PAGE_VISIT,LOW,10.0.1.138,10.0.0.11,443,POST,204,/login,sess_907288
cbc8f32e-06dd-4ad4-bd8b-e5dc406661be,2026-06-06T04:15:31,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.200,10.0.0.20,22,,200,ssh key accepted,sess_846959
f625aba4-73cb-41ba-bd40-2a2934e7be80,2026-06-06T04:15:32,web-01,WEB,PAGE_VISIT,LOW,10.0.1.112,10.0.0.10,80,GET,301,/login,sess_658779
fae57c93-3588-438e-84cc-20a6bfd58372,2026-06-06T04:15:33,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.138,10.0.0.31,8080,POST,200,preferences saved,sess_845975
0fee92fc-adb0-4158-8569-bd275a169318,2026-06-06T04:15:34,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.192,10.0.0.21,22,,200,interactive login,sess_126801
55f6c479-d149-4ecf-a1ca-0f4dc91744b9,2026-06-06T04:15:35,web-02,WEB,PAGE_VISIT,LOW,10.0.1.135,10.0.0.11,80,GET,302,/,sess_879023
0b2288f1-9cc5-4704-875a-0eccfc94c4b4,2026-06-06T04:15:36,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.215,10.0.0.40,123,,200,snmp poll,sess_509827
ccf37521-2f16-4969-8ad9-8c60346dafc8,2026-06-06T04:15:37,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.199,10.0.0.30,8080,PUT,201,inventory query,sess_794622
a18b950b-7bfc-4a89-a21a-45eac6fee8a4,2026-06-06T04:15:38,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.137,10.0.0.40,53,,200,ntp sync,sess_194528
c79f8acb-c53b-4261-9fb7-ac594431e174,2026-06-06T04:15:39,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.218,10.0.0.1,22,,200,policy allow,sess_574042
270f7a27-c473-42e2-bfab-6352ac2fac5d,2026-06-06T04:15:40,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.140,10.0.0.1,443,,200,known route,sess_261439
1e746d84-e512-4723-92c1-2306a47ccb55,2026-06-06T04:15:41,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.135,10.0.0.31,8080,POST,201,inventory query,sess_142298
17dac6d8-8d20-4437-a3ec-f1f433da1feb,2026-06-06T04:15:42,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.138,10.0.0.1,22,,200,stateful allow,sess_588266
9d6db2ee-6762-423f-bdd9-6ee5192873ae,2026-06-06T04:15:43,web-02,WEB,PAGE_VISIT,LOW,10.0.1.11,10.0.0.11,80,GET,301,/dashboard,sess_698333
e63df83a-4828-4eeb-b127-be71927a7f15,2026-06-06T04:15:44,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.88,10.0.0.30,8080,POST,204,metadata updated,sess_217527
78e7dcd5-7ebc-4045-9d2f-e525c0370e27,2026-06-06T04:15:45,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.31,10.0.0.30,8080,POST,200,metadata updated,sess_840046
67840264-7225-4e0c-ab86-587e8cfcec13,2026-06-06T04:15:46,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.14,10.0.0.30,8080,POST,201,orders lookup,sess_764330
0bf29add-b4c1-4d95-93e1-151a91aea428,2026-06-06T04:15:47,web-01,WEB,PAGE_VISIT,LOW,10.0.1.108,10.0.0.10,80,GET,200,/static/app.js,sess_540229
5bd6c8db-82d7-495c-b56c-0278c6a2515a,2026-06-06T04:15:48,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.210,10.0.0.1,443,,200,known route,sess_145410
c1ceaa1b-e62c-41a9-aa7f-4454f63a6949,2026-06-06T04:15:49,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.74,10.0.0.40,123,,200,tls session,sess_183491
8ef50248-c09a-4db8-86de-df835130dbbd,2026-06-06T04:15:50,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.105,10.0.0.1,8080,,200,stateful allow,sess_540206
bb720879-e7e3-46c4-8ed9-5f803da9e3d8,2026-06-06T04:15:51,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.67,10.0.0.1,80,,200,stateful allow,sess_383843
0617cceb-1b3c-4213-92b6-35afb6547ad7,2026-06-06T04:15:52,web-02,WEB,PAGE_VISIT,LOW,10.0.1.213,10.0.0.11,80,GET,301,/login,sess_772550
2db7d807-3fd4-4057-bf0e-ee1523af17f9,2026-06-06T04:15:53,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.199,10.0.0.21,22,,200,ssh key accepted,sess_495769
821e0128-f562-43df-ba1f-4de427bf5437,2026-06-06T04:15:54,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.195,10.0.0.1,443,,200,known route,sess_942108
aa5af5f7-080f-4707-93f5-86b3db19d859,2026-06-06T04:15:55,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.163,10.0.0.20,22,,200,ssh key accepted,sess_579907
3f820cc6-f541-4c59-b1fc-bccab797aa62,2026-06-06T04:15:56,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.28,10.0.0.1,8080,,200,policy allow,sess_251370
cc75245d-69c0-43dd-8cff-8ebb1378193e,2026-06-06T04:15:57,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.13,10.0.0.1,443,,200,known route,sess_229495
567fda8c-1091-4346-a4f3-20bf58a34c92,2026-06-06T04:15:58,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.33,10.0.0.21,22,,200,ssh key accepted,sess_485118
ccd68534-d11b-4528-b1b8-97d85a2e52d5,2026-06-06T04:15:59,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.46,10.0.0.30,8080,POST,200,role unchanged,sess_256449
43ee9d49-0f9e-4856-b542-df349b6b8f63,2026-06-06T04:16:00,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.200,10.0.0.30,8080,POST,204,inventory query,sess_672108
37a0f6d7-8dc8-4846-97cc-0a9410f7a645,2026-06-06T04:16:01,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.210,10.0.0.1,22,,200,policy allow,sess_569266
71f27d08-5ac4-4b54-b735-dd9b288a103e,2026-06-06T04:16:02,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.168,10.0.0.31,8080,PUT,201,profile update,sess_911378
00bebb73-53fb-4164-b876-ecba4807b4ae,2026-06-06T04:16:03,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.77,10.0.0.30,8080,PATCH,200,role unchanged,sess_352198
c87078e4-44b9-4651-a0ca-2c7191d0b8af,2026-06-06T04:16:04,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.136,10.0.0.30,8080,POST,204,metadata updated,sess_847726
35c4c697-765e-4589-945a-b690a5811dec,2026-06-06T04:16:05,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.14,10.0.0.30,8080,PUT,204,inventory query,sess_285414
bc3d3c0b-5736-43e8-b9fb-b03e98242fe4,2026-06-06T04:16:06,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.78,10.0.0.1,443,,200,known route,sess_474246
d6467729-4127-4123-801a-ec188deea390,2026-06-06T04:16:07,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.83,10.0.0.40,53,,200,ntp sync,sess_702867
25053ee6-bf2e-422b-9ced-d40f1f665c6e,2026-06-06T04:16:08,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.198,10.0.0.20,22,,200,service account login,sess_204273
625207bd-18a2-4998-94f9-7e99ba6a888e,2026-06-06T04:16:09,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.202,10.0.0.20,22,,200,interactive login,sess_184153
ca123bc2-ef6a-47da-b54b-9f1edeb600f8,2026-06-06T04:16:10,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.28,10.0.0.30,8080,PUT,200,profile update,sess_179702
9dd9d246-84ac-49f1-9298-c158bdfd44d8,2026-06-06T04:16:11,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.82,10.0.0.40,53,,200,snmp poll,sess_489118
63b5fab1-f5af-4363-bc9e-1392efbc0dd3,2026-06-06T04:16:12,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.176,10.0.0.40,123,,200,dns query,sess_561678
23af7ae9-7ebc-4849-8f0c-c3d6a36111f6,2026-06-06T04:16:13,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.145,10.0.0.40,53,,200,dns query,sess_848086
802fe0f7-9586-495e-a84c-4558dcf8d37e,2026-06-06T04:16:14,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.141,10.0.0.1,22,,200,stateful allow,sess_403712
b28e2b56-fa25-4726-8f8d-71e289f00a98,2026-06-06T04:16:15,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.71,10.0.0.21,22,,200,interactive login,sess_644259
f6f4dc07-2b2b-4b3c-9b7c-97bf7df02595,2026-06-06T04:16:16,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.101,10.0.0.30,8080,PATCH,204,role unchanged,sess_746638
3f40b0ab-1405-4642-91ed-3d8dca22af6a,2026-06-06T04:16:17,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.97,10.0.0.40,123,,200,ntp sync,sess_610247
0fa6967f-7010-4861-90cc-290d2577f1fe,2026-06-06T04:16:18,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.7,10.0.0.31,8080,PATCH,200,preferences saved,sess_204682
6b530808-a963-433f-915b-9d19694720e4,2026-06-06T04:16:19,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.15,10.0.0.31,8080,POST,204,profile update,sess_234137
573ca10f-86eb-44e2-a631-ff82d34826b3,2026-06-06T04:16:20,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.217,10.0.0.30,8080,PATCH,200,metadata updated,sess_497903
5b934d00-7447-4704-a4ed-8812f9e87ce9,2026-06-06T04:16:21,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.113,10.0.0.30,8080,PUT,200,inventory query,sess_138126
57b540c3-28ce-436a-aaca-37482e2b8b52,2026-06-06T04:16:22,web-01,WEB,PAGE_VISIT,LOW,10.0.1.209,10.0.0.10,443,POST,200,/static/app.js,sess_578233
4c00ecf4-9a80-4ae5-ab48-70af3c5b12a3,2026-06-06T04:16:23,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.60,10.0.0.30,8080,POST,204,role unchanged,sess_192448
604a852d-5937-4865-bed4-03acf6583bc4,2026-06-06T04:16:24,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.131,10.0.0.40,443,,200,snmp poll,sess_778979
0d8e483b-d471-4051-b6a1-501a6169f485,2026-06-06T04:16:25,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.170,10.0.0.40,161,,200,ntp sync,sess_315449
2d5c530b-d87b-463e-be61-9985aac3ce42,2026-06-06T04:16:26,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.28,10.0.0.20,22,,200,interactive login,sess_502679
a2b06ee7-a3ca-42b7-8351-5a093b0a30d5,2026-06-06T04:16:27,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.59,10.0.0.30,8080,GET,201,profile update,sess_831385
99be6aed-73d5-4fce-9a47-f8d31e5992c4,2026-06-06T04:16:28,web-01,WEB,PAGE_VISIT,LOW,10.0.1.212,10.0.0.10,80,POST,201,/dashboard,sess_419996
dbc7f261-bbb4-4214-b3a4-8e4b3c53f587,2026-06-06T04:16:29,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.86,10.0.0.1,80,,200,known route,sess_623399
890cc863-7b98-44c5-aacf-d737ae74f673,2026-06-06T04:16:30,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.178,10.0.0.1,8080,,200,known route,sess_683866
a0ee5826-2c7e-4299-9165-71ba0b48d004,2026-06-06T04:16:31,web-01,WEB,PAGE_VISIT,LOW,10.0.1.122,10.0.0.10,443,GET,201,/static/app.js,sess_960716
09695552-794e-46a5-9b51-77cad980d122,2026-06-06T04:16:32,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.132,10.0.0.40,161,,200,dns query,sess_105288
dbf701e3-ceae-4193-bcee-2b39db5eedd9,2026-06-06T04:16:33,web-02,WEB,PAGE_VISIT,LOW,10.0.1.161,10.0.0.11,80,GET,302,/login,sess_867433
b4ed876e-5227-4a92-8dff-c9018a3215cb,2026-06-06T04:16:34,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.28,10.0.0.1,22,,200,stateful allow,sess_339851
efb3b7d3-50d4-493d-849d-7bc937565431,2026-06-06T04:16:35,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.58,10.0.0.1,80,,200,known route,sess_154968
a9c943dc-7f28-421f-a3c5-5723e9703e20,2026-06-06T04:16:36,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.19,10.0.0.30,8080,PATCH,200,role unchanged,sess_303529
d02f19c0-ee92-4294-9d72-07bf82eac13b,2026-06-06T04:16:37,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.92,10.0.0.40,443,,200,ntp sync,sess_579222
b4aad545-9c52-4228-9a95-028f38071c32,2026-06-06T04:16:38,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.206,10.0.0.30,8080,PATCH,204,role unchanged,sess_156980
c5dd4b76-cf64-4339-8de7-c8dc325ef7b3,2026-06-06T04:16:39,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.111,10.0.0.20,22,,200,interactive login,sess_391803
edcf2a9b-042a-44c9-b2cc-7b0ecc402723,2026-06-06T04:16:40,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.68,10.0.0.30,8080,GET,201,profile update,sess_560241
48ab803c-2dbb-4742-8ca4-cda8d149daec,2026-06-06T04:16:41,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.202,10.0.0.1,8080,,200,policy allow,sess_208872
0d8b12cc-dfc9-4b58-b991-42ad718af2ae,2026-06-06T04:16:42,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.43,10.0.0.30,8080,PUT,204,orders lookup,sess_818635
89f62f2b-652d-48b8-8e91-3115c8d49842,2026-06-06T04:16:43,web-01,WEB,PAGE_VISIT,LOW,10.0.1.2,10.0.0.10,80,POST,200,/login,sess_474830
68e62f99-5e19-485b-844d-6c5630644d4c,2026-06-06T04:16:44,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.215,10.0.0.31,8080,PATCH,204,metadata updated,sess_734220
b2db4678-676d-4913-ae15-7f3e4fc97dad,2026-06-06T04:16:45,web-01,WEB,PAGE_VISIT,LOW,10.0.1.145,10.0.0.10,80,POST,302,/,sess_236254
3e2cd692-0e84-4c14-aa28-46a686c9485e,2026-06-06T04:16:46,web-01,WEB,PAGE_VISIT,LOW,10.0.1.199,10.0.0.10,80,POST,200,/,sess_487697
6b8584f4-b0af-4502-93ae-b8f9310bd2df,2026-06-06T04:16:47,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.81,10.0.0.21,22,,200,interactive login,sess_335817
19f47923-83c7-4e8a-b643-238e96cd4bcd,2026-06-06T04:16:48,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.83,10.0.0.1,443,,200,known route,sess_838508
5fc2a741-6d62-438a-9798-01ab30088461,2026-06-06T04:16:49,web-02,WEB,PAGE_VISIT,LOW,10.0.1.129,10.0.0.11,443,GET,200,/login,sess_626259
82f12390-20dd-473c-b8d9-4ee8e89bb5f1,2026-06-06T04:16:50,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.219,10.0.0.1,8080,,200,stateful allow,sess_146032
7292037a-ed1d-4b3e-8cf5-2bf3ad06a23a,2026-06-06T04:16:51,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.96,10.0.0.31,8080,GET,201,orders lookup,sess_416093
3c229d45-a912-403a-8205-261fd1d42f6f,2026-06-06T04:16:52,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.211,10.0.0.31,8080,POST,200,role unchanged,sess_374027
36b97d12-ae48-44ec-a096-80ff9ec053b7,2026-06-06T04:16:53,web-02,WEB,PAGE_VISIT,LOW,10.0.1.177,10.0.0.11,443,POST,200,/login,sess_322498
13969e98-582d-4ad7-bd98-17a2f75cc973,2026-06-06T04:16:54,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.34,10.0.0.30,8080,PUT,201,inventory query,sess_636431
f0b92ff6-d157-4bb9-9c58-1e107754baa8,2026-06-06T04:16:55,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.63,10.0.0.1,80,,200,policy allow,sess_247025
0b495f43-a794-4612-acdd-e833c580b91e,2026-06-06T04:16:56,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.38,10.0.0.40,443,,200,ntp sync,sess_849855
d17b1d2c-8973-46c6-ac54-0fce1bad42f5,2026-06-06T04:16:57,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.215,10.0.0.40,123,,200,snmp poll,sess_292502
01cd0897-e5c4-4e5b-97d7-b1299338f50f,2026-06-06T04:16:58,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.127,10.0.0.40,53,,200,tls session,sess_917933
18a34b12-a50c-4d51-836c-97bef7f15f58,2026-06-06T04:16:59,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.201,10.0.0.20,22,,200,service account login,sess_816146
d57fe9a9-50a1-4225-a4e8-74b1f48e0162,2026-06-06T04:17:00,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.127,10.0.0.20,22,,200,ssh key accepted,sess_158231
d84ddd07-5ad2-425b-aa8e-7b9d1a3ac248,2026-06-06T04:17:01,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.62,10.0.0.40,161,,200,tls session,sess_904358
